,id,home,away,exhibition,season,variable,change
15234,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2017/18,a_out1,KEPLER LAVERAN DE LIMA FERREIRA 60
15338,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2015/16,a_out1,OLCAY ŞAHAN 71
15814,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2018/19,a_out2,DORUKHAN TOKÖZ 75.dk
16107,507,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2019/20,a_out2,KEVIN PRINCE BOATENG 66.dk
16459,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,a_out2,ADEM LJAJIC 70.dk
16891,1291,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2016/17,a_out2,ANDERSON SOUZA CONCEIÇAO 71.dk
17184,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2017/18,a_out2,ALVARO NEGREDO SANCHEZ 34.dk
17288,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2015/16,a_out2,JOSE ERNESTO SOSA 88.dk
21664,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2018/19,h_in0,SELÇUK İNAN 81
21957,507,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2019/20,h_in0,ÖMER BAYRAM 46
22309,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_in0,EMRE KILINÇ 73
22741,1291,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2016/17,h_in0,TOLGA CİĞERCİ 60
23034,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2017/18,h_in0,SELÇUK İNAN 84
23138,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2015/16,h_in0,UMUT BULUT 84
23614,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2018/19,h_in1,EMRE AKBABA 90+1
23907,507,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2019/20,h_in1,EMRE AKBABA 86
24259,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_in1,ARDA TURAN 73
24691,1291,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2016/17,h_in1,GARRY MENDES RODRIGUES 76
24984,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2017/18,h_in1,MARTIN LINNES 21
25088,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2015/16,h_in1,SİNAN GÜMÜŞ 64
25564,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2018/19,h_in2,MARTIN LINNES 90+5.dk
25857,507,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2019/20,h_in2,FLORIN ANDONE 90.dk
26209,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_in2,MUHAMMED KEREM AKTÜRKOĞLU 64
26641,1291,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2016/17,h_in2,EREN DERDİYOK 76.dk
26934,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2017/18,h_in2,SİNAN GÜMÜŞ 78.dk
27038,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2015/16,h_in2,RYAN HENK DONK 73.dk
28159,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_in3,MOSTAFA MOHAMED AHMED ABDALLA 64
30109,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_in4,HALİL İBRAHİM DERVİŞOĞLU 90+2.dk
214,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2018/19,h_out0,RYAN HENK DONK 81
507,507,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2019/20,h_out0,YOUNES BELHANDA 46
859,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_out0,EMRE AKBABA 73
1291,1291,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2016/17,h_out0,SELÇUK İNAN 60
1584,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2017/18,h_out0,YOUNES BELHANDA 84
1688,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2015/16,h_out0,EMRE ÇOLAK 84
2164,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2018/19,h_out1,SOFIANE FEGHOULI 90+1
2457,507,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2019/20,h_out1,HENRY CHUKWUEMEKA ONYEKURU 86
2809,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_out1,RYAN GUNO BABEL 73
3241,1291,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2016/17,h_out1,YASİN ÖZTEKİN 76
3534,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2017/18,h_out1,MARIANO FERREIRA FILHO 21
3638,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2015/16,h_out1,YASİN ÖZTEKİN 64
4114,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2018/19,h_out2,HENRY CHUKWUEMEKA ONYEKURU 90+5
4407,507,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2019/20,h_out2,RADAMEL FALCAO GARCIA ZARATE 90
4759,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_out2,HENRY CHUKWUEMEKA ONYEKURU 64
5191,1291,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2016/17,h_out2,WESLEY SNEİJDER 76
5484,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2017/18,h_out2,SOFIANE FEGHOULI 78
5588,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2015/16,h_out2,WESLEY SNEİJDER 73
6064,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2018/19,h_out3,
6357,507,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2019/20,h_out3,
6709,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_out3,RADAMEL FALCAO GARCIA ZARATE 64
7141,1291,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2016/17,h_out3,
7434,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2017/18,h_out3,
7538,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2015/16,h_out3,
8659,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_out4,GEDSON CARVALHO FERNANDES 90+2
10609,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,2020/21,h_out5,
31712,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,a_in0,VIDAR ÖRN KJARTANSSON 46
33662,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,a_in1,MİTCHELL GLENN DONALD 77
35612,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,a_in2,ERKAN KAŞ 90.dk
12212,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,a_out0,GÖKHAN TÖRE 46
14162,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,a_out1,AFRIYIE ACQUAH 77
16112,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,a_out2,REMİ WALTER 90.dk
21962,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,h_in0,RADAMEL FALCAO GARCIA ZARATE 81
23912,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,h_in1,MARTIN LINNES 46
25862,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,h_in2,AHMET YILMAZ ÇALIK 90.dk
512,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,h_out0,ADEM BÜYÜK 81
2462,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,h_out1,ŞENER ÖZBAYRAKLI 46
4412,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,h_out2,MARIO RENE JUNIOR LEMINA 90
6362,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,2019/20,h_out3,
31239,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,a_in0,ALLANO BRENDON DE SOUZA LIMA 58
32302,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,a_in0,CRISTOBAL ANDRES JORQUERA TORRES 64
32734,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,a_in0,YUSUF ERDOĞAN 62
33066,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,a_in0,TOMAS SIVOK 23
33189,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,a_in1,SORİN BOGDAN STANCU 82
34252,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,a_in1,EMRE TAŞDEMİR 64
34684,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,a_in1,SİNAN BAKIŞ 33
35016,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,a_in1,JUAN ISAAC CUENCA LOPEZ 77
35139,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,a_in2,RAMAZAN KESKİN 74.dk
36202,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,a_in2,TOMAS NECID 73.dk
36634,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,a_in2,FURKAN SOYALP 72.dk
36966,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,a_in2,TOM DENISE H. DE SUTTER 87.dk
11739,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,a_out0,YUSUF ERDOĞAN 58
12802,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,a_out0,KUBİLAY KANATSIZKUŞ 64
13234,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,a_out0,PABLO MARTIN BATALLA 62
13566,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,a_out0,SERDAR AZİZ 23
13689,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,a_out1,TUNAY TORUN 82
14752,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,a_out1,RICARDO WILLIAM FATY 64
15184,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,a_out1,SORİN BOGDAN STANCU 33
15516,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,a_out1,BAKAYE TRAORE 77
15639,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,a_out2,BURAK KAPACAK 74.dk
16702,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,a_out2,JOSUA ARNOLD JOHN 73.dk
17134,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,a_out2,JOSUA ARNOLD JOHN 72.dk
17466,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,a_out2,TOMAS NECID 87.dk
21489,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,h_in0,MAICON PEREIRA ROQUE 20
22552,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,h_in0,HAMİT ALTINTOP 90+2
22984,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,h_in0,EREN DERDİYOK 76
23316,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,h_in0,OSMAN TARIK ÇAMDAL 59
23439,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,h_in1,SELÇUK İNAN 42
24502,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,h_in1,SİNAN GÜMÜŞ 81
24934,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,h_in1,YASİN ÖZTEKİN 53
25266,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,h_in1,OLCAN ADIN 87
25389,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,h_in2,EREN DERDİYOK 22.dk
26452,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,h_in2,EREN DERDİYOK 86.dk
26884,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,h_in2,MARIANO FERREIRA FILHO 67.dk
27216,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,h_in2,BİLAL KISA 57.dk
39,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,h_out0,SERDAR AZİZ 20
1102,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,h_out0,WESLEY SNEİJDER 90+2
1534,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,h_out0,SELÇUK İNAN 76
1866,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,h_out0,HAKAN KADİR BALTA 59
1989,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,h_out1,FERNANDO FRANCISCO REGES 42
3052,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,h_out1,ARMINDO TUE NA BANGNA 81
3484,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,h_out1,RYAN HENK DONK 53
3816,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,h_out1,YASİN ÖZTEKİN 87
3939,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,h_out2,SOFIANE FEGHOULI 22
5002,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,h_out2,LUKAS JOSEF PODOLSKI 86
5434,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,h_out2,MARTIN LINNES 67
5766,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,h_out2,JOSE RODRIGUEZ MARTINEZ 57
5889,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2018/19,h_out3,
6952,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2016/17,h_out3,
7384,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2017/18,h_out3,
7716,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,2015/16,h_out3,
31381,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,a_in0,TAYLAN ANTALYALI 75
32152,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,a_in0,MEHMET MURAT UÇAR 75
33331,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,a_in1,OSMAN ŞAHİN 88
34102,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,a_in1,EMRAH BAŞSAN 75
35281,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,a_in2,ERHAN ÇELENK 69.dk
36052,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,a_in2,ELBASAN RASHANI 46
38002,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,a_in3,MOSTAPHA EL KABIR 67.dk
11881,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,a_out0,İBRAHİM AKDAĞ 75
12652,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,a_out0,OSMAN ÇELİK 75
13831,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,a_out1,EMRAH BAŞSAN 88
14602,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,a_out1,CENK AHMET ALKILIÇ 75
15781,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,a_out2,GILLES CHRIST SUNU 69.dk
16552,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,a_out2,RAHMAN BUĞRA ÇAĞIRAN 46
18502,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,a_out3,RICARDO JORGE PIRES GOMES 67.dk
21631,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,h_in0,FERNANDO FRANCISCO REGES 37
22402,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,h_in0,RYAN GUNO BABEL 82
23581,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,h_in1,HENRY CHUKWUEMEKA ONYEKURU 64
24352,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,h_in1,YOUNES BELHANDA 72
25531,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,h_in2,YUNUS AKGÜN 82.dk
26302,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,h_in2,MUHAMMED KEREM AKTÜRKOĞLU 82
28252,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,h_in3,TAYLAN ANTALYALI 72
30202,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,h_in4,RADAMEL FALCAO GARCIA ZARATE 85.dk
181,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,h_out0,EMRE AKBABA 37
952,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,h_out0,ARDA TURAN 82
2131,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,h_out1,RYAN HENK DONK 64
2902,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,h_out1,EMRE KILINÇ 72
4081,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,h_out2,SOFIANE FEGHOULI 82
4852,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2020/21,h_out2,HENRY CHUKWUEMEKA ONYEKURU 82
6031,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2018/19,h_out3,
