,id,home,away,exhibition,variable,goal
15981,381,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,a_goal0,"ONDREJ CELUSTKA,36.dk"
16769,1169,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,a_goal0,"DENİZ KADAH,17.dk"
17418,1818,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,a_goal0,"SEZER BADUR,64.dk"
17931,381,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,a_goal1,
18719,1169,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,a_goal1,
19368,1818,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,a_goal1," SAMUEL ETO O FILS,82.dk"
21318,1818,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,a_goal2," SERGES FLAVIER MBILLA ETAME,90+2.dk"
23268,1818,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,a_goal3,
266,266,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal0,"SOFIANE FEGHOULI,17.dk"
381,381,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal0,"RADAMEL FALCAO GARCIA ZARATE,10.dk"
1169,1169,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal0,"SELÇUK İNAN,67.dk"
1591,1591,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal0,"BAFETIBI GOMIS,14.dk"
1818,1818,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal0,"YASİN ÖZTEKİN,9.dk"
2216,266,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal1," HENRY CHUKWUEMEKA ONYEKURU,65.dk"
2331,381,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal1," RADAMEL FALCAO GARCIA ZARATE,28.dk"
3119,1169,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal1," LUKAS JOSEF PODOLSKI,78.dk"
3541,1591,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal1," BAFETIBI GOMIS,21.dk"
3768,1818,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal1," LUKAS JOSEF PODOLSKI,66.dk"
4166,266,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal2," PAPA ALIOUNE NDIAYE,67.dk"
4281,381,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal2," RYAN GUNO BABEL,82.dk"
5069,1169,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal2," LUKAS JOSEF PODOLSKI,85.dk"
5491,1591,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal2," SOFIANE FEGHOULI,38.dk"
5718,1818,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal2," SELÇUK İNAN,90+1.dk"
6116,266,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal3," HENRY CHUKWUEMEKA ONYEKURU,78.dk"
6231,381,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal3," TAYLAN ANTALYALI,89.dk"
7019,1169,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal3,
7441,1591,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal3,
7668,1818,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal3,
8066,266,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal4," MBAYE DIAGNE,93.dk"
8181,381,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal4,
10016,266,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,GALATASARAY A.Ş. - ANTALYASPOR A.Ş.,h_goal5,
16295,695,GALATASARAY A.Ş.,ATAKAŞ HATAYSPOR,GALATASARAY A.Ş. - ATAKAŞ HATAYSPOR,a_goal0,"PABLO RENAN DOS SANTOS,64.dk"
18245,695,GALATASARAY A.Ş.,ATAKAŞ HATAYSPOR,GALATASARAY A.Ş. - ATAKAŞ HATAYSPOR,a_goal1,
695,695,GALATASARAY A.Ş.,ATAKAŞ HATAYSPOR,GALATASARAY A.Ş. - ATAKAŞ HATAYSPOR,h_goal0,"MBAYE DIAGNE,32.dk"
2645,695,GALATASARAY A.Ş.,ATAKAŞ HATAYSPOR,GALATASARAY A.Ş. - ATAKAŞ HATAYSPOR,h_goal1," MUHAMMED KEREM AKTÜRKOĞLU,90+3.dk"
4595,695,GALATASARAY A.Ş.,ATAKAŞ HATAYSPOR,GALATASARAY A.Ş. - ATAKAŞ HATAYSPOR,h_goal2,
15778,178,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,a_goal0,"UĞUR DEMİROK,69.dk"
16726,1126,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,a_goal0,"SELİM AY,63.dk"
17105,1505,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,a_goal0,"WİLFRİED MOKE ABRO,1.dk"
17728,178,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,a_goal1," NEJC SKUBIC,90.dk"
18676,1126,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,a_goal1,
19055,1505,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,a_goal1,
19678,178,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,a_goal2,
1126,1126,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,h_goal0,"SİNAN GÜMÜŞ,35.dk"
1505,1505,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,h_goal0,"BAFETIBI GOMIS,69.dk"
3076,1126,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,h_goal1," SİNAN GÜMÜŞ,77.dk"
3455,1505,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,h_goal1," SİNAN GÜMÜŞ,86.dk"
5026,1126,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,h_goal2,
5405,1505,GALATASARAY A.Ş.,ATİKER KONYASPOR,GALATASARAY A.Ş. - ATİKER KONYASPOR,h_goal2,
16414,814,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,a_goal0,"ELHADJI BABACAR KHOUMA,43.dk"
16719,1119,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,a_goal0,"SAJAD SHAHBAZZADEHGALINBOLAGH,38.dk"
18364,814,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,a_goal1," DAVIDSON DA LUZ PEREIRA,90+5.dk"
18669,1119,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,a_goal1," LAMİNE GASSAMA,44.dk"
20314,814,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,a_goal2,
20619,1119,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,a_goal2,
118,118,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal0,"FERNANDO FRANCISCO REGES,36.dk"
388,388,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal0,"YOUNES BELHANDA,20.dk"
814,814,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal0,"RADAMEL FALCAO GARCIA ZARATE,34.dk"
1119,1119,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal0,"NİGEL DE JONG,30.dk"
1623,1623,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal0,"YASİN ÖZTEKİN,33.dk"
2068,118,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal1," SİNAN GÜMÜŞ,49.dk"
2338,388,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal1,
2764,814,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal1,
3069,1119,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal1," WESLEY SNEİJDER,50.dk"
3573,1623,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal1," BAFETIBI GOMIS,88.dk"
4018,118,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal2," EREN DERDİYOK,54.dk"
5019,1119,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal2," EREN DERDİYOK,55.dk"
5523,1623,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal2,
5968,118,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal3," EMRE AKBABA,56.dk"
6969,1119,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal3," JOSUE FILIPE SOARES PESQUEIRA,80.dk"
7918,118,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal4," HENRY CHUKWUEMEKA ONYEKURU,81.dk"
8919,1119,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal4,
9868,118,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal5," EMRE AKBABA,84.dk"
11818,118,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş. - AYTEMİZ ALANYASPOR,h_goal6,
16459,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,a_goal0,"RACHID GHEZZAL,42.dk"
16891,1291,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,a_goal0,"ANDERSON SOUZA CONCEIÇAO,47.dk"
17288,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,a_goal0,"MARIO GOMEZ GARCIA,76.dk"
18409,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,a_goal1,
18841,1291,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,a_goal1,
19238,1688,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,a_goal1,
214,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,h_goal0,"HENRY CHUKWUEMEKA ONYEKURU,44.dk"
859,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,h_goal0,"RYAN GUNO BABEL,12.dk"
1584,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,h_goal0,"FERNANDO FRANCISCO REGES,24.dk"
2164,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,h_goal1," FERNANDO FRANCISCO REGES,54.dk"
2809,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,h_goal1," RADAMEL FALCAO GARCIA ZARATE,45+1.dk"
3534,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,h_goal1," GARRY MENDES RODRIGUES,70.dk"
4114,214,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,h_goal2,
4759,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,h_goal2," ARDA TURAN,76.dk"
5484,1584,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,h_goal2,
6709,859,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş. - BEŞİKTAŞ A.Ş.,h_goal3,
512,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,h_goal0,"ADEM BÜYÜK,45.dk"
2462,512,GALATASARAY A.Ş.,BTC TURK YENİ MALATYASPOR,GALATASARAY A.Ş. - BTC TURK YENİ MALATYASPOR,h_goal1,
15639,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,a_goal0,"AYTAÇ KARA,63.dk"
16702,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,a_goal0,"KUBİLAY KANATSIZKUŞ,12.dk"
17589,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,a_goal1,
18652,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,a_goal1,
39,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal0,"EREN DERDİYOK,77.dk"
1102,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal0,"YASİN ÖZTEKİN,31.dk"
1534,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal0,"BAFETIBI GOMIS,12.dk"
1866,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal0,"LUKAS JOSEF PODOLSKI,68.dk"
1989,39,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal1,
3052,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal1," WESLEY SNEİJDER,54.dk"
3484,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal1," GARRY MENDES RODRIGUES,41.dk"
3816,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal1," YASİN ÖZTEKİN,80.dk"
5002,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal2," EREN DERDİYOK,90+1.dk"
5434,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal2," SERDAR AZİZ,48.dk"
5766,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal2," BURAK YILMAZ,88.dk"
6952,1102,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal3,
7384,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal3," BAFETIBI GOMIS,72.dk"
7716,1866,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal3,
9334,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal4," BAFETIBI GOMIS,90+2.dk"
11284,1534,GALATASARAY A.Ş.,BURSASPOR,GALATASARAY A.Ş. - BURSASPOR,h_goal5,
181,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_goal0,"MAICON PEREIRA ROQUE,74.dk"
952,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_goal0,"MOSTAFA MOHAMED AHMED ABDALLA,38.dk"
2131,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_goal1,
2902,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_goal1," MOSTAFA MOHAMED AHMED ABDALLA,45.dk"
4852,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_goal2,
15703,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_goal0,"ROBSON DE SOUZA,9.dk"
16003,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_goal0,"AROUNA KONE,69.dk"
16238,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_goal0,"MAX ALAIN GRADEL,9.dk"
17653,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_goal1," ROBSON DE SOUZA,41.dk"
17953,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_goal1," ERDOĞAN YEŞİLYURT,83.dk"
18188,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_goal1," TYLER DOMINIC BOYD,38.dk"
19603,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_goal2,
19903,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_goal2,
20138,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_goal2,
103,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal0,"EREN DERDİYOK,21.dk"
403,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal0,"FLORIN ANDONE,22.dk"
638,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal0,"RADAMEL FALCAO GARCIA ZARATE,14.dk"
1621,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal0,"TOLGA CİĞERCİ,41.dk"
2053,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal1," SOFIANE FEGHOULI,31.dk"
2353,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal1," FLORIN ANDONE,42.dk"
2588,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal1," RADAMEL FALCAO GARCIA ZARATE,68.dk"
3571,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal1," TOLGA CİĞERCİ,71.dk"
4003,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal2," HENRY CHUKWUEMEKA ONYEKURU,52.dk"
4303,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal2," RYAN GUNO BABEL,73.dk"
4538,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal2,
5521,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal2," BAFETIBI GOMIS,82.dk"
5953,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal3," HENRY CHUKWUEMEKA ONYEKURU,68.dk"
6253,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal3,
7471,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal3,
7903,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_goal4,
1655,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_goal0,"SELÇUK İNAN,9.dk"
3605,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_goal1," BURAK YILMAZ,41.dk"
5555,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_goal2," BURAK YILMAZ,45.dk"
7505,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_goal3," BİLAL KISA,85.dk"
9455,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_goal4,
203,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_goal0,"MBAYE DIAGNE,45.dk"
1627,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_goal0,"YOUNES BELHANDA,1.dk"
2153,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_goal1," MBAYE DIAGNE,49.dk"
3577,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_goal1," BAFETIBI GOMIS,12.dk"
4103,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_goal2," MBAYE DIAGNE,89.dk"
5527,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_goal2,
6053,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_goal3,
16245,645,GALATASARAY A.Ş.,FATİH KARAGÜMRÜK A.Ş.,GALATASARAY A.Ş. - FATİH KARAGÜMRÜK A.Ş.,a_goal0,"ALASSANE NDAO,60.dk"
18195,645,GALATASARAY A.Ş.,FATİH KARAGÜMRÜK A.Ş.,GALATASARAY A.Ş. - FATİH KARAGÜMRÜK A.Ş.,a_goal1,
645,645,GALATASARAY A.Ş.,FATİH KARAGÜMRÜK A.Ş.,GALATASARAY A.Ş. - FATİH KARAGÜMRÜK A.Ş.,h_goal0,"RYAN GUNO BABEL,62.dk"
2595,645,GALATASARAY A.Ş.,FATİH KARAGÜMRÜK A.Ş.,GALATASARAY A.Ş. - FATİH KARAGÜMRÜK A.Ş.,h_goal1,
15632,32,GALATASARAY A.Ş.,FENERBAHÇE A.Ş.,GALATASARAY A.Ş. - FENERBAHÇE A.Ş.,a_goal0,"MATHİEU VALBUENA,66.dk"
16814,1214,GALATASARAY A.Ş.,FENERBAHÇE A.Ş.,GALATASARAY A.Ş. - FENERBAHÇE A.Ş.,a_goal0,"JOSEF DE SOUZA DIAS,90+1.dk"
