,id,home,away,exhibition,variable,sub_player
4852,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub2,TAYLAN ANTALYALI
15781,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub8,YUTO NAGATOMO
12652,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub6,MARTIN LINNES
6802,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub3,RYAN GUNO BABEL
7981,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub4,HENRY CHUKWUEMEKA ONYEKURU
10702,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub5,YOUNES BELHANDA
2902,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub1,ŞENER ÖZBAYRAKLI
32152,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub6,GÖKHAN KARDEŞ
18502,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub9,SOFIANE FEGHOULI
2131,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub1,AHMET YILMAZ ÇALIK
6031,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub3,MARTIN LINNES
17731,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub9,MUĞDAT ÇELİK
26302,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub3,BRAHİM DARRİ
27481,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub4,TOLGA ÜNLÜ
952,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub0,OKAN KOCUK
22402,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub1,MEHMET MURAT UÇAR
8752,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub4,RADAMEL FALCAO GARCIA ZARATE
29431,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub5,HAKAN ARSLAN
11881,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub6,YUNUS AKGÜN
38002,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub9,EMRAH BAŞSAN
33331,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub7,OSMAN ŞAHİN
21631,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub1,JASMIN TRTOVAC
4081,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub2,SİNAN GÜMÜŞ
13831,181,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_sub7,OZAN MUHAMMED KABAK
24352,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub2,ELBASAN RASHANI
28252,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub4,MOSTAPHA EL KABIR
20452,952,GALATASARAY A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş. - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_sub0,KAYACAN ERDOĞAN
6253,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub3,ADEM BÜYÜK
24038,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub2,ALAADDİN OKUMUŞ
103,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub0,İSMAİL ÇİPE
1621,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub0,ERAY İŞCAN
20138,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub0,MAMADOU SAMASSA
31603,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub6,ARMIN DERLEK
15703,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub8,MUSTAFA KAPI
21553,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub1,AROUNA KONE
15271,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub7,OSMAN TARIK ÇAMDAL
33553,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub7,ERDOĞAN YEŞİLYURT
28921,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub4,KERİM AVCI
21121,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub0,TOLGAHAN ACAR
27938,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub4,JORGE FELIX MUNOZ GARCIA
5953,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub3,SELÇUK İNAN
32821,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub6,JOHN BOYE
5521,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub2,YASİN ÖZTEKİN
11371,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub5,SİNAN GÜMÜŞ
29888,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub5,CASIMIR RODRIQUE NINGA
6488,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub3,MUHAMMED KEREM AKTÜRKOĞLU
2053,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub1,AHMET YILMAZ ÇALIK
8438,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub4,ÖMER BAYRAM
13321,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub6,EMRAH BAŞSAN
16238,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub8,ARDA TURAN
10388,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub5,DEANDRE ROSELLE YEDLIN
17653,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub9,MUĞDAT ÇELİK
12103,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub6,YUNUS AKGÜN
2353,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub1,AHMET YILMAZ ÇALIK
25021,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub2,MERT HAKAN YANDAŞ
35203,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub8,ZİYA ERDAL
30871,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub5,ERGİN KELEŞ
23071,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub1,GALİP GÜZEL
25988,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub3,KEREM ATAKAN KESGİN
4003,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub2,GARRY MENDES RODRIGUES
33253,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub7,SERHIY RYBALKA
17221,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub8,LIONEL JULES CAROLE
19603,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub0,ALİ ŞAŞAL VURAL
29653,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub5,ABDOU RAZACK TRAORE
25753,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub3,PAUL PAPP
9421,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub4,EREN DERDİYOK
37153,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub9,ZORO CYRIAC GOHI BI
638,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub0,OKAN KOCUK
10153,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub5,RYAN HENK DONK
3571,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub1,AHMET YILMAZ ÇALIK
25453,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub3,MERT HAKAN YANDAŞ
9853,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub5,MARTIN LINNES
2588,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub1,HALİL İBRAHİM DERVİŞOĞLU
12338,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub6,CHRISTIAN NEKADIO LUYINDAMA
23503,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub2,CARL MEDJANI
4303,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub2,JEAN MICHAEL SERI
8203,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub4,SELÇUK İNAN
403,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub0,OKAN KOCUK
13753,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub7,ÖMER BAYRAM
34771,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub7,RIDVAN ŞİMŞEK
27703,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub4,FATİH AKSOY
21853,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub1,ALİ ŞAŞAL VURAL
31838,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub6,AROUNA KONE
38671,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub9,MUHAMMED FURKAN IŞIK
18188,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub9,SOFIANE FEGHOULI
14288,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub7,EMRE KILINÇ
36721,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub8,CEM ÖZDEMİR
27403,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub4,ERDOĞAN YEŞİLYURT
22088,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub1,MUHAMMET CAN TUNCER
11803,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub6,RYAN HENK DONK
37453,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub9,HUGO FILIPE DA COSTA OLIVEIRA
7471,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub3,SELÇUK İNAN
31303,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub6,AYDIN KARABULUT
19171,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub9,KORAY GÜNTER
29353,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub5,PAUL PAPP
7903,103,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub4,SİNAN GÜMÜŞ
19903,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub0,MUAMMER ZÜLFİKAR YILDIRIM
17953,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub9,YUTO NAGATOMO
23803,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub2,ZİYA ERDAL
4538,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub2,OGHENEKARO PETER ETEBO
26971,1621,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub3,MUHAMMET DEMİR
33788,638,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub7,OLARENWAJU AYOBAMI KAYODE
16003,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub8,TAYLAN ANTALYALI
14053,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,h_sub7,JAKUP JİMMY DURMAZ
35503,403,GALATASARAY A.Ş.,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş. - DEMİR GRUP SİVASSPOR,a_sub8,AROUNA KONE
9455,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_sub4,HAKAN KADİR BALTA
11405,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_sub5,KORAY GÜNTER
7505,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_sub3,SİNAN GÜMÜŞ
27005,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,a_sub3,SEBASTIAN ANDRES PINTO PERURENA
5555,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_sub2,UMUT BULUT
28955,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,a_sub4,JERRY AKAMINKO
3605,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_sub1,BİLAL KISA
25055,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,a_sub2,DORUKHAN TOKÖZ
23105,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,a_sub1,FEHMİ EMRE GÜNGÖR
30905,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,a_sub5,EMRE GÜRAL
1655,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_sub0,CENK GÖNEN
13355,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,h_sub6,OSMAN TARIK ÇAMDAL
21155,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,a_sub0,SİNAN ÖREN
32855,1655,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,GALATASARAY A.Ş. - ESKİŞEHİRSPOR,a_sub6,ALPASLAN ÖZTÜRK
36727,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub8,FERNANDO EMANUEL DENING
15277,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub7,IASMIN LATOVLEVICI
37253,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub9,THIEVY GUIVANE BIPFOUMA KOULOSSA
13853,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub7,YUNUS AKGÜN
19703,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub0,ABDULSAMED DAMLU
21127,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub0,ERTAÇ ÖZBİR
23603,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub2,EREN TOZLU
28927,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub4,RAHMAN BUĞRA ÇAĞIRAN
8003,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub4,ÖMER BAYRAM
30877,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub5,ISSIAR DIA
21653,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub1,ÖMER HASAN ŞİŞMANOĞLU
29453,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub5,AHMED ILDIZ
25553,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub3,MICHAEL PEREIRA
3577,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub1,MARIANO FERREIRA FILHO
4103,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub2,SELÇUK İNAN
23077,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub1,MATHEUS DORIA MACEDO
9953,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub5,SEMİH KAYA
6053,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub3,SİNAN GÜMÜŞ
17227,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub8,OZAN MUHAMMED KABAK
27503,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub4,MUENFUH SETH SİNCERE
2153,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub1,AHMET YILMAZ ÇALIK
32827,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub6,GILBERTO OLIVERA SOUZA JUNIOR
31403,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub6,ERKAN KAŞ
7477,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub3,AHMET YILMAZ ÇALIK
11903,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub6,EMRE TAŞDEMİR
35303,203,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub8,ISSIAR DIA
1627,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub0,ERAY İŞCAN
19177,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub9,CELİL YÜKSEL
11377,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,h_sub5,SELÇUK İNAN
25027,1627,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,GALATASARAY A.Ş. - EVKUR YENİ MALATYASPOR,a_sub2,GÖKHAN AKKAN
